,date,client,asset,quantity,currency,price_local,rate_to_usd,price_usd,value_local,value_usd
22673,2024-01-04,Client_9,Asset_6,472.0,USD,142.75,1.0,142.75,67378.0,67378.0
22674,2024-01-04,Client_10,Asset_6,102.0,USD,142.75,1.0,142.75,14560.5,14560.5
24152,2024-01-04,Client_4,Asset_9,935.0,USD,102.5,1.0,102.5,95837.5,95837.5
24153,2024-01-04,Client_7,Asset_9,916.0,USD,102.5,1.0,102.5,93890.0,93890.0
24154,2024-01-04,Client_9,Asset_9,617.0,USD,102.5,1.0,102.5,63242.5,63242.5
24155,2024-01-04,Client_10,Asset_9,442.0,USD,102.5,1.0,102.5,45305.0,45305.0
1521,2024-01-05,Client_1,Asset_12,882.0,USD,85.33,1.0,85.33,75261.06,75261.06
1522,2024-01-05,Client_4,Asset_12,954.0,USD,85.33,1.0,85.33,81404.81999999999,81404.81999999999
1523,2024-01-05,Client_7,Asset_12,184.0,USD,85.33,1.0,85.33,15700.72,15700.72
1524,2024-01-05,Client_9,Asset_12,312.0,USD,85.33,1.0,85.33,26622.96,26622.96
2023,2024-01-05,Client_2,Asset_13,785.0,USD,174.35,1.0,174.35,136864.75,136864.75
2024,2024-01-05,Client_3,Asset_13,130.0,USD,174.35,1.0,174.35,22665.5,22665.5
2025,2024-01-05,Client_4,Asset_13,66.0,USD,174.35,1.0,174.35,11507.1,11507.1
2026,2024-01-05,Client_5,Asset_13,720.0,USD,174.35,1.0,174.35,125532.0,125532.0
2027,2024-01-05,Client_6,Asset_13,222.0,USD,174.35,1.0,174.35,38705.7,38705.7
2028,2024-01-05,Client_7,Asset_13,476.0,USD,174.35,1.0,174.35,82990.59999999999,82990.59999999999
2029,2024-01-05,Client_9,Asset_13,931.0,USD,174.35,1.0,174.35,162319.85,162319.85
3019,2024-01-05,Client_3,Asset_15,132.0,USD,257.72,1.0,257.72,34019.04,34019.04
3020,2024-01-05,Client_4,Asset_15,818.0,USD,257.72,1.0,257.72,210814.96000000002,210814.96000000002
3021,2024-01-05,Client_5,Asset_15,364.0,USD,257.72,1.0,257.72,93810.08000000002,93810.08000000002
3022,2024-01-05,Client_6,Asset_15,387.0,USD,257.72,1.0,257.72,99737.64000000001,99737.64000000001
3023,2024-01-05,Client_7,Asset_15,878.0,USD,257.72,1.0,257.72,226278.16000000003,226278.16000000003
4467,2024-01-05,Client_8,Asset_18,699.0,USD,224.74,1.0,224.74,157093.26,157093.26
4468,2024-01-05,Client_10,Asset_18,817.0,USD,224.74,1.0,224.74,183612.58000000002,183612.58000000002
5439,2024-01-05,Client_2,Asset_2,10.0,USD,289.14,1.0,289.14,2891.3999999999996,2891.3999999999996
5440,2024-01-05,Client_4,Asset_2,512.0,USD,289.14,1.0,289.14,148039.68,148039.68
5441,2024-01-05,Client_5,Asset_2,367.0,USD,289.14,1.0,289.14,106114.37999999999,106114.37999999999
5442,2024-01-05,Client_9,Asset_2,388.0,USD,289.14,1.0,289.14,112186.31999999999,112186.31999999999
5443,2024-01-05,Client_10,Asset_2,866.0,USD,289.14,1.0,289.14,250395.24,250395.24
5919,2024-01-05,Client_5,Asset_20,927.0,USD,243.61,1.0,243.61,225826.47,225826.47
5920,2024-01-05,Client_7,Asset_20,701.0,USD,243.61,1.0,243.61,170770.61000000002,170770.61000000002
5921,2024-01-05,Client_10,Asset_20,954.0,USD,243.61,1.0,243.61,232403.94,232403.94
7920,2024-01-05,Client_4,Asset_24,789.0,USD,227.24,1.0,227.24,179292.36000000002,179292.36000000002
7921,2024-01-05,Client_9,Asset_24,282.0,USD,227.24,1.0,227.24,64081.68,64081.68
7922,2024-01-05,Client_10,Asset_24,426.0,USD,227.24,1.0,227.24,96804.24,96804.24
8414,2024-01-05,Client_6,Asset_25,194.0,USD,213.2,1.0,213.2,41360.799999999996,41360.799999999996
8904,2024-01-05,Client_3,Asset_26,570.0,USD,205.11,1.0,205.11,116912.70000000001,116912.70000000001
8905,2024-01-05,Client_10,Asset_26,744.0,USD,205.11,1.0,205.11,152601.84,152601.84
9420,2024-01-05,Client_1,Asset_27,854.0,USD,243.74,1.0,243.74,208153.96000000002,208153.96000000002
9421,2024-01-05,Client_7,Asset_27,114.0,USD,243.74,1.0,243.74,27786.36,27786.36
9422,2024-01-05,Client_9,Asset_27,47.0,USD,243.74,1.0,243.74,11455.78,11455.78
9943,2024-01-05,Client_2,Asset_28,916.0,USD,295.17,1.0,295.17,270375.72000000003,270375.72000000003
9944,2024-01-05,Client_3,Asset_28,101.0,USD,295.17,1.0,295.17,29812.170000000002,29812.170000000002
9945,2024-01-05,Client_5,Asset_28,213.0,USD,295.17,1.0,295.17,62871.21000000001,62871.21000000001
9946,2024-01-05,Client_8,Asset_28,994.0,USD,295.17,1.0,295.17,293398.98000000004,293398.98000000004
9947,2024-01-05,Client_10,Asset_28,917.0,USD,295.17,1.0,295.17,270670.89,270670.89
11369,2024-01-05,Client_1,Asset_30,18.0,USD,251.72,1.0,251.72,4530.96,4530.96
11370,2024-01-05,Client_2,Asset_30,733.0,USD,251.72,1.0,251.72,184510.76,184510.76
11371,2024-01-05,Client_4,Asset_30,815.0,USD,251.72,1.0,251.72,205151.8,205151.8
11372,2024-01-05,Client_6,Asset_30,412.0,USD,251.72,1.0,251.72,103708.64,103708.64
11373,2024-01-05,Client_8,Asset_30,187.0,USD,251.72,1.0,251.72,47071.64,47071.64
11374,2024-01-05,Client_9,Asset_30,131.0,USD,251.72,1.0,251.72,32975.32,32975.32
12848,2024-01-05,Client_2,Asset_33,351.0,USD,183.27,1.0,183.27,64327.770000000004,64327.770000000004
12849,2024-01-05,Client_3,Asset_33,536.0,USD,183.27,1.0,183.27,98232.72,98232.72
12850,2024-01-05,Client_9,Asset_33,95.0,USD,183.27,1.0,183.27,17410.65,17410.65
13371,2024-01-05,Client_2,Asset_34,471.0,USD,80.02,1.0,80.02,37689.42,37689.42
13372,2024-01-05,Client_3,Asset_34,392.0,USD,80.02,1.0,80.02,31367.84,31367.84
13373,2024-01-05,Client_4,Asset_34,969.0,USD,80.02,1.0,80.02,77539.37999999999,77539.37999999999
13374,2024-01-05,Client_5,Asset_34,987.0,USD,80.02,1.0,80.02,78979.73999999999,78979.73999999999
13876,2024-01-05,Client_1,Asset_35,590.0,USD,140.44,1.0,140.44,82859.6,82859.6
13877,2024-01-05,Client_9,Asset_35,567.0,USD,140.44,1.0,140.44,79629.48,79629.48
15309,2024-01-05,Client_1,Asset_38,693.0,USD,232.96,1.0,232.96,161441.28,161441.28
15310,2024-01-05,Client_2,Asset_38,645.0,USD,232.96,1.0,232.96,150259.2,150259.2
15311,2024-01-05,Client_7,Asset_38,980.0,USD,232.96,1.0,232.96,228300.80000000002,228300.80000000002
15312,2024-01-05,Client_8,Asset_38,441.0,USD,232.96,1.0,232.96,102735.36,102735.36
19209,2024-01-05,Client_1,Asset_45,251.0,USD,175.41,1.0,175.41,44027.909999999996,44027.909999999996
19210,2024-01-05,Client_4,Asset_45,643.0,USD,175.41,1.0,175.41,112788.63,112788.63
19211,2024-01-05,Client_7,Asset_45,717.0,USD,175.41,1.0,175.41,125768.97,125768.97
19212,2024-01-05,Client_8,Asset_45,283.0,USD,175.41,1.0,175.41,49641.03,49641.03
20703,2024-01-05,Client_4,Asset_48,710.0,USD,151.99,1.0,151.99,107912.90000000001,107912.90000000001
20704,2024-01-05,Client_5,Asset_48,953.0,USD,151.99,1.0,151.99,144846.47,144846.47
20705,2024-01-05,Client_7,Asset_48,60.0,USD,151.99,1.0,151.99,9119.400000000001,9119.400000000001
20706,2024-01-05,Client_8,Asset_48,235.0,USD,151.99,1.0,151.99,35717.65,35717.65
20707,2024-01-05,Client_10,Asset_48,126.0,USD,151.99,1.0,151.99,19150.74,19150.74
21201,2024-01-05,Client_2,Asset_49,300.0,USD,113.73,1.0,113.73,34119.0,34119.0
21202,2024-01-05,Client_4,Asset_49,205.0,USD,113.73,1.0,113.73,23314.65,23314.65
21203,2024-01-05,Client_7,Asset_49,215.0,USD,113.73,1.0,113.73,24451.95,24451.95
21204,2024-01-05,Client_8,Asset_49,112.0,USD,113.73,1.0,113.73,12737.76,12737.76
21699,2024-01-05,Client_4,Asset_5,260.0,USD,96.71,1.0,96.71,25144.6,25144.6
21700,2024-01-05,Client_6,Asset_5,804.0,USD,96.71,1.0,96.71,77754.84,77754.84
21701,2024-01-05,Client_8,Asset_5,521.0,USD,96.71,1.0,96.71,50385.909999999996,50385.909999999996
21702,2024-01-05,Client_9,Asset_5,771.0,USD,96.71,1.0,96.71,74563.40999999999,74563.40999999999
21703,2024-01-05,Client_10,Asset_5,933.0,USD,96.71,1.0,96.71,90230.43,90230.43
22675,2024-01-05,Client_6,Asset_6,953.0,USD,144.65,1.0,144.65,137851.45,137851.45
22676,2024-01-05,Client_9,Asset_6,855.0,USD,144.65,1.0,144.65,123675.75,123675.75
24156,2024-01-05,Client_2,Asset_9,925.0,USD,101.93,1.0,101.93,94285.25,94285.25
24157,2024-01-05,Client_3,Asset_9,472.0,USD,101.93,1.0,101.93,48110.96000000001,48110.96000000001
24158,2024-01-05,Client_10,Asset_9,367.0,USD,101.93,1.0,101.93,37408.310000000005,37408.310000000005
1525,2024-01-08,Client_2,Asset_12,67.0,USD,84.6,1.0,84.6,5668.2,5668.2
1526,2024-01-08,Client_7,Asset_12,726.0,USD,84.6,1.0,84.6,61419.6,61419.6
2030,2024-01-08,Client_4,Asset_13,756.0,USD,174.2,1.0,174.2,131695.19999999998,131695.19999999998
2031,2024-01-08,Client_6,Asset_13,787.0,USD,174.2,1.0,174.2,137095.4,137095.4
2032,2024-01-08,Client_9,Asset_13,917.0,USD,174.2,1.0,174.2,159741.4,159741.4
2511,2024-01-08,Client_2,Asset_14,944.0,USD,285.7,1.0,285.7,269700.8,269700.8
2512,2024-01-08,Client_3,Asset_14,786.0,USD,285.7,1.0,285.7,224560.19999999998,224560.19999999998
2513,2024-01-08,Client_4,Asset_14,415.0,USD,285.7,1.0,285.7,118565.5,118565.5
2514,2024-01-08,Client_9,Asset_14,242.0,USD,285.7,1.0,285.7,69139.4,69139.4
2515,2024-01-08,Client_10,Asset_14,314.0,USD,285.7,1.0,285.7,89709.8,89709.8
3024,2024-01-08,Client_2,Asset_15,959.0,USD,270.16,1.0,270.16,259083.44000000003,259083.44000000003
3025,2024-01-08,Client_4,Asset_15,879.0,USD,270.16,1.0,270.16,237470.64,237470.64
3026,2024-01-08,Client_6,Asset_15,117.0,USD,270.16,1.0,270.16,31608.72,31608.72
3027,2024-01-08,Client_7,Asset_15,817.0,USD,270.16,1.0,270.16,220720.72000000003,220720.72000000003
3028,2024-01-08,Client_10,Asset_15,79.0,USD,270.16,1.0,270.16,21342.640000000003,21342.640000000003
4469,2024-01-08,Client_3,Asset_18,170.0,USD,220.31,1.0,220.31,37452.7,37452.7
4470,2024-01-08,Client_5,Asset_18,944.0,USD,220.31,1.0,220.31,207972.64,207972.64
4471,2024-01-08,Client_6,Asset_18,996.0,USD,220.31,1.0,220.31,219428.76,219428.76
4472,2024-01-08,Client_8,Asset_18,320.0,USD,220.31,1.0,220.31,70499.2,70499.2
5444,2024-01-08,Client_6,Asset_2,415.0,USD,292.12,1.0,292.12,121229.8,121229.8
5445,2024-01-08,Client_8,Asset_2,792.0,USD,292.12,1.0,292.12,231359.04,231359.04
5922,2024-01-08,Client_2,Asset_20,995.0,USD,239.19,1.0,239.19,237994.05,237994.05
5923,2024-01-08,Client_4,Asset_20,907.0,USD,239.19,1.0,239.19,216945.33,216945.33
5924,2024-01-08,Client_5,Asset_20,536.0,USD,239.19,1.0,239.19,128205.84,128205.84
5925,2024-01-08,Client_8,Asset_20,369.0,USD,239.19,1.0,239.19,88261.11,88261.11
5926,2024-01-08,Client_10,Asset_20,386.0,USD,239.19,1.0,239.19,92327.34,92327.34
7923,2024-01-08,Client_1,Asset_24,541.0,USD,223.95,1.0,223.95,121156.95,121156.95
7924,2024-01-08,Client_2,Asset_24,999.0,USD,223.95,1.0,223.95,223726.05,223726.05
7925,2024-01-08,Client_3,Asset_24,984.0,USD,223.95,1.0,223.95,220366.8,220366.8
7926,2024-01-08,Client_5,Asset_24,495.0,USD,223.95,1.0,223.95,110855.25,110855.25
7927,2024-01-08,Client_7,Asset_24,732.0,USD,223.95,1.0,223.95,163931.4,163931.4
7928,2024-01-08,Client_8,Asset_24,528.0,USD,223.95,1.0,223.95,118245.59999999999,118245.59999999999
8415,2024-01-08,Client_1,Asset_25,694.0,USD,215.3,1.0,215.3,149418.2,149418.2
8416,2024-01-08,Client_6,Asset_25,76.0,USD,215.3,1.0,215.3,16362.800000000001,16362.800000000001
8417,2024-01-08,Client_8,Asset_25,646.0,USD,215.3,1.0,215.3,139083.80000000002,139083.80000000002
8906,2024-01-08,Client_1,Asset_26,345.0,USD,207.99,1.0,207.99,71756.55,71756.55
8907,2024-01-08,Client_2,Asset_26,290.0,USD,207.99,1.0,207.99,60317.100000000006,60317.100000000006
8908,2024-01-08,Client_3,Asset_26,431.0,USD,207.99,1.0,207.99,89643.69,89643.69
8909,2024-01-08,Client_6,Asset_26,780.0,USD,207.99,1.0,207.99,162232.2,162232.2
8910,2024-01-08,Client_8,Asset_26,225.0,USD,207.99,1.0,207.99,46797.75,46797.75
8911,2024-01-08,Client_10,Asset_26,822.0,USD,207.99,1.0,207.99,170967.78,170967.78
9423,2024-01-08,Client_9,Asset_27,661.0,USD,240.13,1.0,240.13,158725.93,158725.93
9948,2024-01-08,Client_3,Asset_28,696.0,USD,303.23,1.0,303.23,211048.08000000002,211048.08000000002
9949,2024-01-08,Client_5,Asset_28,946.0,USD,303.23,1.0,303.23,286855.58,286855.58
9950,2024-01-08,Client_7,Asset_28,360.0,USD,303.23,1.0,303.23,109162.8,109162.8
9951,2024-01-08,Client_10,Asset_28,721.0,USD,303.23,1.0,303.23,218628.83000000002,218628.83000000002
11375,2024-01-08,Client_4,Asset_30,475.0,USD,251.91,1.0,251.91,119657.25,119657.25
11376,2024-01-08,Client_5,Asset_30,420.0,USD,251.91,1.0,251.91,105802.2,105802.2
11377,2024-01-08,Client_6,Asset_30,517.0,USD,251.91,1.0,251.91,130237.47,130237.47
11378,2024-01-08,Client_8,Asset_30,16.0,USD,251.91,1.0,251.91,4030.56,4030.56
11379,2024-01-08,Client_10,Asset_30,769.0,USD,251.91,1.0,251.91,193718.79,193718.79
12851,2024-01-08,Client_3,Asset_33,953.0,USD,183.39,1.0,183.39,174770.66999999998,174770.66999999998
12852,2024-01-08,Client_7,Asset_33,203.0,USD,183.39,1.0,183.39,37228.17,37228.17
12853,2024-01-08,Client_8,Asset_33,340.0,USD,183.39,1.0,183.39,62352.6,62352.6
13375,2024-01-08,Client_1,Asset_34,822.0,USD,79.91,1.0,79.91,65686.02,65686.02
13376,2024-01-08,Client_7,Asset_34,321.0,USD,79.91,1.0,79.91,25651.11,25651.11
13377,2024-01-08,Client_9,Asset_34,702.0,USD,79.91,1.0,79.91,56096.82,56096.82
13378,2024-01-08,Client_10,Asset_34,654.0,USD,79.91,1.0,79.91,52261.14,52261.14
13878,2024-01-08,Client_4,Asset_35,94.0,USD,139.02,1.0,139.02,13067.880000000001,13067.880000000001
13879,2024-01-08,Client_5,Asset_35,606.0,USD,139.02,1.0,139.02,84246.12000000001,84246.12000000001
15313,2024-01-08,Client_1,Asset_38,663.0,USD,229.74,1.0,229.74,152317.62,152317.62
15314,2024-01-08,Client_2,Asset_38,80.0,USD,229.74,1.0,229.74,18379.2,18379.2
15315,2024-01-08,Client_6,Asset_38,426.0,USD,229.74,1.0,229.74,97869.24,97869.24
15316,2024-01-08,Client_7,Asset_38,636.0,USD,229.74,1.0,229.74,146114.64,146114.64
15317,2024-01-08,Client_10,Asset_38,938.0,USD,229.74,1.0,229.74,215496.12,215496.12
18705,2024-01-08,Client_2,Asset_44,85.0,USD,271.19,1.0,271.19,23051.15,23051.15
18706,2024-01-08,Client_4,Asset_44,580.0,USD,271.19,1.0,271.19,157290.2,157290.2
18707,2024-01-08,Client_5,Asset_44,164.0,USD,271.19,1.0,271.19,44475.159999999996,44475.159999999996
18708,2024-01-08,Client_7,Asset_44,568.0,USD,271.19,1.0,271.19,154035.92,154035.92
18709,2024-01-08,Client_8,Asset_44,503.0,USD,271.19,1.0,271.19,136408.57,136408.57
19213,2024-01-08,Client_5,Asset_45,399.0,USD,179.36,1.0,179.36,71564.64,71564.64
19214,2024-01-08,Client_7,Asset_45,287.0,USD,179.36,1.0,179.36,51476.32000000001,51476.32000000001
19215,2024-01-08,Client_10,Asset_45,936.0,USD,179.36,1.0,179.36,167880.96000000002,167880.96000000002
20708,2024-01-08,Client_6,Asset_48,435.0,USD,153.91,1.0,153.91,66950.84999999999,66950.84999999999
20709,2024-01-08,Client_7,Asset_48,996.0,USD,153.91,1.0,153.91,153294.36,153294.36
20710,2024-01-08,Client_9,Asset_48,493.0,USD,153.91,1.0,153.91,75877.63,75877.63
21205,2024-01-08,Client_1,Asset_49,437.0,USD,108.55,1.0,108.55,47436.35,47436.35
21206,2024-01-08,Client_2,Asset_49,819.0,USD,108.55,1.0,108.55,88902.45,88902.45
21207,2024-01-08,Client_7,Asset_49,325.0,USD,108.55,1.0,108.55,35278.75,35278.75
21208,2024-01-08,Client_9,Asset_49,570.0,USD,108.55,1.0,108.55,61873.5,61873.5
21209,2024-01-08,Client_10,Asset_49,15.0,USD,108.55,1.0,108.55,1628.25,1628.25
21704,2024-01-08,Client_6,Asset_5,95.0,USD,95.75,1.0,95.75,9096.25,9096.25
22677,2024-01-08,Client_1,Asset_6,112.0,USD,147.33,1.0,147.33,16500.960000000003,16500.960000000003
22678,2024-01-08,Client_2,Asset_6,178.0,USD,147.33,1.0,147.33,26224.74,26224.74
22679,2024-01-08,Client_3,Asset_6,318.0,USD,147.33,1.0,147.33,46850.94,46850.94
22680,2024-01-08,Client_9,Asset_6,44.0,USD,147.33,1.0,147.33,6482.52,6482.52
24159,2024-01-08,Client_1,Asset_9,800.0,USD,101.77,1.0,101.77,81416.0,81416.0
24160,2024-01-08,Client_6,Asset_9,877.0,USD,101.77,1.0,101.77,89252.29,89252.29
24161,2024-01-08,Client_9,Asset_9,283.0,USD,101.77,1.0,101.77,28800.91,28800.91
1527,2024-01-09,Client_1,Asset_12,810.0,USD,87.9,1.0,87.9,71199.0,71199.0
1528,2024-01-09,Client_2,Asset_12,392.0,USD,87.9,1.0,87.9,34456.8,34456.8
1529,2024-01-09,Client_3,Asset_12,80.0,USD,87.9,1.0,87.9,7032.0,7032.0
1530,2024-01-09,Client_4,Asset_12,465.0,USD,87.9,1.0,87.9,40873.5,40873.5
1531,2024-01-09,Client_9,Asset_12,890.0,USD,87.9,1.0,87.9,78231.0,78231.0
2033,2024-01-09,Client_2,Asset_13,353.0,USD,172.95,1.0,172.95,61051.35,61051.35
2034,2024-01-09,Client_4,Asset_13,557.0,USD,172.95,1.0,172.95,96333.15,96333.15
2035,2024-01-09,Client_7,Asset_13,709.0,USD,172.95,1.0,172.95,122621.54999999999,122621.54999999999
2036,2024-01-09,Client_10,Asset_13,957.0,USD,172.95,1.0,172.95,165513.15,165513.15
2516,2024-01-09,Client_5,Asset_14,667.0,USD,289.29,1.0,289.29,192956.43000000002,192956.43000000002
2517,2024-01-09,Client_7,Asset_14,197.0,USD,289.29,1.0,289.29,56990.130000000005,56990.130000000005
3029,2024-01-09,Client_1,Asset_15,149.0,USD,273.77,1.0,273.77,40791.729999999996,40791.729999999996
3030,2024-01-09,Client_3,Asset_15,296.0,USD,273.77,1.0,273.77,81035.92,81035.92
3031,2024-01-09,Client_6,Asset_15,672.0,USD,273.77,1.0,273.77,183973.44,183973.44
3032,2024-01-09,Client_8,Asset_15,755.0,USD,273.77,1.0,273.77,206696.34999999998,206696.34999999998
3033,2024-01-09,Client_9,Asset_15,663.0,USD,273.77,1.0,273.77,181509.50999999998,181509.50999999998
3034,2024-01-09,Client_10,Asset_15,649.0,USD,273.77,1.0,273.77,177676.72999999998,177676.72999999998
4473,2024-01-09,Client_7,Asset_18,983.0,USD,230.45,1.0,230.45,226532.34999999998,226532.34999999998
4474,2024-01-09,Client_9,Asset_18,45.0,USD,230.45,1.0,230.45,10370.25,10370.25
5446,2024-01-09,Client_1,Asset_2,974.0,USD,291.16,1.0,291.16,283589.84,283589.84
5447,2024-01-09,Client_3,Asset_2,444.0,USD,291.16,1.0,291.16,129275.04000000001,129275.04000000001
5448,2024-01-09,Client_5,Asset_2,560.0,USD,291.16,1.0,291.16,163049.6,163049.6
5927,2024-01-09,Client_3,Asset_20,14.0,USD,229.03,1.0,229.03,3206.42,3206.42
5928,2024-01-09,Client_4,Asset_20,326.0,USD,229.03,1.0,229.03,74663.78,74663.78
5929,2024-01-09,Client_6,Asset_20,878.0,USD,229.03,1.0,229.03,201088.34,201088.34
5930,2024-01-09,Client_7,Asset_20,948.0,USD,229.03,1.0,229.03,217120.44,217120.44
5931,2024-01-09,Client_10,Asset_20,910.0,USD,229.03,1.0,229.03,208417.3,208417.3
7929,2024-01-09,Client_1,Asset_24,989.0,USD,224.58,1.0,224.58,222109.62000000002,222109.62000000002
7930,2024-01-09,Client_6,Asset_24,584.0,USD,224.58,1.0,224.58,131154.72,131154.72
7931,2024-01-09,Client_7,Asset_24,477.0,USD,224.58,1.0,224.58,107124.66,107124.66
7932,2024-01-09,Client_8,Asset_24,780.0,USD,224.58,1.0,224.58,175172.40000000002,175172.40000000002
7933,2024-01-09,Client_10,Asset_24,444.0,USD,224.58,1.0,224.58,99713.52,99713.52
8418,2024-01-09,Client_2,Asset_25,412.0,USD,206.13,1.0,206.13,84925.56,84925.56
8419,2024-01-09,Client_4,Asset_25,564.0,USD,206.13,1.0,206.13,116257.31999999999,116257.31999999999
8420,2024-01-09,Client_8,Asset_25,837.0,USD,206.13,1.0,206.13,172530.81,172530.81
8912,2024-01-09,Client_3,Asset_26,34.0,USD,207.1,1.0,207.1,7041.4,7041.4
8913,2024-01-09,Client_5,Asset_26,568.0,USD,207.1,1.0,207.1,117632.8,117632.8
8914,2024-01-09,Client_8,Asset_26,894.0,USD,207.1,1.0,207.1,185147.4,185147.4
8915,2024-01-09,Client_9,Asset_26,400.0,USD,207.1,1.0,207.1,82840.0,82840.0
8916,2024-01-09,Client_10,Asset_26,632.0,USD,207.1,1.0,207.1,130887.2,130887.2
9424,2024-01-09,Client_3,Asset_27,403.0,USD,241.71,1.0,241.71,97409.13,97409.13
9425,2024-01-09,Client_4,Asset_27,683.0,USD,241.71,1.0,241.71,165087.93,165087.93
9426,2024-01-09,Client_5,Asset_27,601.0,USD,241.71,1.0,241.71,145267.71,145267.71
9427,2024-01-09,Client_8,Asset_27,784.0,USD,241.71,1.0,241.71,189500.64,189500.64
9952,2024-01-09,Client_6,Asset_28,733.0,USD,308.01,1.0,308.01,225771.33,225771.33
9953,2024-01-09,Client_8,Asset_28,818.0,USD,308.01,1.0,308.01,251952.18,251952.18
11380,2024-01-09,Client_4,Asset_30,783.0,USD,249.16,1.0,249.16,195092.28,195092.28
11381,2024-01-09,Client_8,Asset_30,122.0,USD,249.16,1.0,249.16,30397.52,30397.52
11382,2024-01-09,Client_10,Asset_30,221.0,USD,249.16,1.0,249.16,55064.36,55064.36
12854,2024-01-09,Client_1,Asset_33,694.0,USD,190.74,1.0,190.74,132373.56,132373.56
12855,2024-01-09,Client_7,Asset_33,398.0,USD,190.74,1.0,190.74,75914.52,75914.52
12856,2024-01-09,Client_9,Asset_33,260.0,USD,190.74,1.0,190.74,49592.4,49592.4
12857,2024-01-09,Client_10,Asset_33,537.0,USD,190.74,1.0,190.74,102427.38,102427.38
13379,2024-01-09,Client_7,Asset_34,100.0,USD,78.51,1.0,78.51,7851.000000000001,7851.000000000001
13380,2024-01-09,Client_9,Asset_34,34.0,USD,78.51,1.0,78.51,2669.34,2669.34
13880,2024-01-09,Client_8,Asset_35,525.0,USD,140.19,1.0,140.19,73599.75,73599.75
13881,2024-01-09,Client_9,Asset_35,207.0,USD,140.19,1.0,140.19,29019.329999999998,29019.329999999998
15318,2024-01-09,Client_1,Asset_38,334.0,USD,228.76,1.0,228.76,76405.84,76405.84
15319,2024-01-09,Client_6,Asset_38,68.0,USD,228.76,1.0,228.76,15555.68,15555.68
15320,2024-01-09,Client_7,Asset_38,970.0,USD,228.76,1.0,228.76,221897.19999999998,221897.19999999998
18710,2024-01-09,Client_3,Asset_44,400.0,USD,269.96,1.0,269.96,107983.99999999999,107983.99999999999
18711,2024-01-09,Client_5,Asset_44,344.0,USD,269.96,1.0,269.96,92866.23999999999,92866.23999999999
19216,2024-01-09,Client_1,Asset_45,369.0,USD,178.88,1.0,178.88,66006.72,66006.72
19217,2024-01-09,Client_2,Asset_45,904.0,USD,178.88,1.0,178.88,161707.52,161707.52
19218,2024-01-09,Client_3,Asset_45,867.0,USD,178.88,1.0,178.88,155088.96,155088.96
19219,2024-01-09,Client_5,Asset_45,894.0,USD,178.88,1.0,178.88,159918.72,159918.72
19220,2024-01-09,Client_9,Asset_45,637.0,USD,178.88,1.0,178.88,113946.56,113946.56
20711,2024-01-09,Client_9,Asset_48,402.0,USD,154.59,1.0,154.59,62145.18,62145.18
20712,2024-01-09,Client_10,Asset_48,635.0,USD,154.59,1.0,154.59,98164.65000000001,98164.65000000001
21210,2024-01-09,Client_2,Asset_49,43.0,USD,108.49,1.0,108.49,4665.07,4665.07
21211,2024-01-09,Client_3,Asset_49,875.0,USD,108.49,1.0,108.49,94928.75,94928.75
21212,2024-01-09,Client_7,Asset_49,347.0,USD,108.49,1.0,108.49,37646.03,37646.03
21213,2024-01-09,Client_10,Asset_49,544.0,USD,108.49,1.0,108.49,59018.56,59018.56
21705,2024-01-09,Client_6,Asset_5,587.0,USD,95.96,1.0,95.96,56328.52,56328.52
21706,2024-01-09,Client_7,Asset_5,730.0,USD,95.96,1.0,95.96,70050.79999999999,70050.79999999999
21707,2024-01-09,Client_9,Asset_5,483.0,USD,95.96,1.0,95.96,46348.68,46348.68
22681,2024-01-09,Client_1,Asset_6,748.0,USD,146.29,1.0,146.29,109424.92,109424.92
22682,2024-01-09,Client_9,Asset_6,595.0,USD,146.29,1.0,146.29,87042.54999999999,87042.54999999999
24162,2024-01-09,Client_3,Asset_9,267.0,USD,102.38,1.0,102.38,27335.46,27335.46
24163,2024-01-09,Client_8,Asset_9,121.0,USD,102.38,1.0,102.38,12387.98,12387.98
24164,2024-01-09,Client_9,Asset_9,857.0,USD,102.38,1.0,102.38,87739.65999999999,87739.65999999999
