date,asset,currency,price,notes
2024-05-31,Asset_30,USD,413.57,
2024-06-03,Asset_30,USD,409.62,
2024-06-04,Asset_30,USD,404.46,
2024-06-05,asset_30,USD,391.31,
2024-06-06,Asset_30,USD,403.87,
2024-06-07,Asset_30,USD,407.33,
06/10/2024,Asset_30,USD,394.45,
2024-06-11,Asset_30,USD,414.39,
2024-06-12,Asset_30,usd ,434.43,
2024-06-13,Asset_30,USD,431.91,
2024-06-14,Asset_30,USD,425.94,
2024-06-17,Asset_30,USD,415.06,
2024-06-18,Asset_30,USD,396.59,
2024-06-19,Asset_30,USD,387.94,
2024-06-20,Asset_30,USD,394.41,
2024-06-21,Asset_30,USD,385.16,
2024-06-24,Asset_30,USD,384.17,
2024-06-25,Asset_30,USD,381.83,
2024-06-26,Asset_30,usd ,381.39,
2024-06-27,Asset_30,USD,369.85,
2024-06-28,Asset_30,USD,380.75,
2024-01-01,Asset_31,GBP,94.24,
02-01-2024,Asset_31,GBP,95.89,
2024-01-03,Asset_31,GBP,96.96,
2024-01-04,Asset_31,GBP,93.53,
2024-01-05,Asset_31,GBP,91.1,
2024-01-08,Asset_31,GBP,88.67,
2024-01-09,Asset_31,GBP,89.49,
2024-01-10,Asset_31,GBP ,93.19,
2024-01-11,Asset_31,GBP,91.6,
2024-01-12,Asset_31,GBP,92.92,
2024-01-15,Asset_31,GBP,89.74,
2024-01-16,Asset_31,GBP,85.98,
2024-01-17,Asset_31,GBP,86.88,
2024-01-18,Asset_31,GBP,89.48,
2024-01-19,Asset_31,GBP,90.14,
2024-01-22,Asset_31,GBP,93.09,
2024-01-23,Asset_31,GBP,95.43,
01/24/2024,asset_31,GBP,93.9,
2024-01-25,Asset_31,GBP,95.78,
26-01-2024,Asset_31,GBP,96.38,Check
2024-01-29,Asset_31,GBP,94.8,
2024-01-30,Asset_31,GBP,94.85,
2024-01-31,Asset_31,GBP,93.36,
2024-02-01,Asset_31,gbp ,93.36,
2024-02-02,Asset_31,GBP,91.15,
2024-02-05,Asset_31,GBP,91.75,
2024-02-06,Asset_31,GBP,90.65,
2024-02-07,Asset_31,GBP,89.63,
2024-02-08,Asset_31,GBP,89.68,
2024-02-09,Asset_31,GBP,91.68,
2024-02-12,Asset_31,GBP,90.39,
2024-02-13,Asset_31,GBP,90.51,
2024-02-14,Asset_31,GBP,90.12,
2024-02-15,Asset_31,GBP,89.13,
2024-02-16,Asset_31,GBP,86.37,
20240219,Asset_31,gbp,86.85,
2024-02-20,Asset_31,GBP,87.25,
2024-02-21,Asset_31,GBP,84.48,
2024-02-22,Asset_31,GBP,82.46,
2024-02-23,Asset_31,GBP,83.8,
2024-02-26,Asset_31,GBP,86.57,
2024-02-27,Asset_31,GBP,87.11,
2024-02-28,Asset_31,GBP,89.33,
2024-02-29,Asset_31,GBP,89.04,
2024-03-01,Asset_31,GBP,89.38,
2024-03-04,Asset_31,GBP,85.61,
2024-03-05,Asset_31,GBP,85.74,
2024-03-06,ASSET_31 ,GBP,86.95,
2024-03-07,Asset_31,gbp,86.65,
2024-03-08,Asset_31,GBP,85.35,
2024-03-11,Asset_31,GBP,85.05,
2024-03-12,Asset_31,GBP,83.03,
2024-03-13,Asset_31,GBP,80.04,
2024-03-14,Asset_31,GBP,82.19,
2024-03-15,Asset_31,GBP,80.88,
2024-03-18,Asset_31,GBP,78.93,
2024-03-19,Asset_31,GBP,79.18,
2024-03-20,Asset_31,GBP,77.98,
2024-03-21,Asset_31,GBP,77.9,
2024-03-22,Asset_31,GBP,76.75,
2024-03-25,Asset_31,GBP,75.67,
2024-03-26,Asset_31,GBP,76.13,
2024-03-27,Asset_31,GBP,74.02,
2024-03-28,Asset_31,GBP,74.85,
2024-03-29,Asset_31,GBP,74.25,
2024-04-01,Asset_31,GBP,73.98,
20240402,Asset_31,GBP,73.87,
2024-04-03,Asset_31,GBP,74.51,
2024-04-04,Asset_31,GBP,74.99,
2024-04-05,Asset_31,GBP,73.73,
2024-04-08,Asset_31,GBP,76.14,
2024-04-09,Asset_31,GBP,76.01,Check
2024-04-10,ASSET_31,GBP,74.1,
2024-04-11,Asset_31,GBP,73.49,
2024-04-12,Asset_31,GBP,76.1,
2024-04-15,Asset_31,GBP,73.94,
16-04-2024,Asset_31,GBP,72.54,
2024-04-17,Asset_31,GBP,72.84,
2024-04-18,Asset_31,GBP,71.94,
2024-04-19,Asset_31,GBP,70.6,
2024-04-22,Asset_31,GBP,69.78,
2024-04-23,Asset_31,GBP,68.93,
2024-04-24,Asset_31,GBP,69.14,
2024-04-25,Asset_31,GBP,69.78,
2024-04-26,Asset_31,GBP,69.7,
29-04-2024,asset_31,GBP,70.08,
20240430,Asset_31,GBP,,
2024-05-01,Asset_31,GBP,68.32,
2024-05-02,Asset_31,GBP,68.97,
2024-05-03,Asset_31,GBP,67.85,
05/06/2024,Asset_31,gbp,69.15,
2024-05-07,Asset_31,GBP,67.89,
05/08/2024,Asset_31,GBP,67.24,Check
2024-05-09,Asset_31,GBP,66.95,
10-05-2024,Asset_31,GBP,65.53,
2024-05-13,ASSET_31 ,GBP,62.24,
2024-05-14,Asset_31,GBP,61.92,
05/15/2024,Asset_31,GBP,63.51,
2024-05-16,Asset_31,GBP,64.97,
2024-05-17,Asset_31,GBP,65.89,
2024-05-20,Asset_31,GBP,66870.0,
2024-05-21,Asset_31,GBP,67.54,
2024-05-22,Asset_31,GBP,68.24,
2024-05-23,Asset_31,GBP,68.92,
2024-05-24,Asset_31,GBP,69.54,
2024-05-27,Asset_31,GBP,71.09,
2024-05-28,Asset_31,GBP,72.29,
2024-05-29,asset_31,GBP,74.1,
2024-05-30,Asset_31,gbp ,76.89,
2024-05-31,ASSET_31 ,GBP,75.08,
2024-06-03,Asset_31,GBP,73.1,
2024-06-04,Asset_31,GBP,74.39,
2024-06-05,Asset_31,GBP,74.88,
20240606,Asset_31,GBP,75.52,
2024-06-07,Asset_31,GBP,74.75,
2024-06-10,Asset_31,GBP,75.34,
2024-06-11,Asset_31,GBP,76.02,
2024-06-12,Asset_31,GBP,73.63,
2024-06-13,asset_31,GBP,74.54,
2024-06-14,Asset_31,GBP,74.24,
2024-06-17,ASSET_31,GBP,74.66,
2024-06-18,asset_31 ,GBP,74.44,
2024-06-19,ASSET_31 ,GBP,75.07,
2024-06-20,Asset_31,GBP,71.48,Updated
2024-06-21,Asset_31,GBP,73.2,
2024-06-24,asset_31 ,GBP,74.77,
2024-06-25,Asset_31,GBP,73.27,Check
2024-06-26,Asset_31,GBP,73.36,
2024-06-27,Asset_31,GBP,72.31,
2024-06-28,Asset_31,GBP,71.68,Updated
01-01-2024,Asset_32,GBP,113.53,
2024-01-02,Asset_32,GBP,113.59,
20240103,Asset_32,GBP,113.17,
2024-01-04,Asset_32,GBP,115.16,
2024-01-05,Asset_32,GBP,119.92,
2024-01-08,Asset_32,GBP,119.76,
2024-01-09,Asset_32,GBP,124.05,
2024-01-10,Asset_32,gbp,128.67,
2024-01-11,Asset_32,GBP,128.74,
2024-01-12,asset_32 ,GBP,131.52,
2024-01-15,Asset_32,GBP,130.55,
2024-01-16,Asset_32,GBP,130.9,
2024-01-17,Asset_32,GBP,129.74,
2024-01-18,Asset_32,GBP,133.83,
2024-01-19,Asset_32,GBP ,137.87,
2024-01-22,asset_32,GBP,143.06,
2024-01-23,Asset_32,GBP,145.92,
2024-01-24,Asset_32,GBP,144.69,
2024-01-25,Asset_32,GBP,143.37,
2024-01-26,Asset_32,GBP,144.75,
2024-01-29,Asset_32,GBP,141.13,
2024-01-30,Asset_32,GBP,143.2,
2024-01-31,Asset_32,GBP,139.65,
2024-02-01,Asset_32,GBP,135.78,
2024-02-02,Asset_32,GBP,134.31,
2024-02-05,ASSET_32 ,GBP,135.34,
2024-02-06,Asset_32,GBP,136.89,
2024-02-07,Asset_32,GBP,137.07,
2024-02-08,Asset_32,GBP,133.77,
2024-02-09,Asset_32,GBP,135.18,
2024-02-12,Asset_32,GBP,132.9,
2024-02-13,Asset_32,GBP,135.73,
2024-02-14,Asset_32,GBP,142.24,
2024-02-15,Asset_32,GBP,136.75,
2024-02-16,Asset_32,GBP,136.89,
2024-02-19,Asset_32,GBP,140.18,
2024-02-20,Asset_32,GBP,138.05,
2024-02-21,Asset_32,GBP,135.75,
2024-02-22,Asset_32,GBP,133.96,
20240223,Asset_32,GBP,134.51,
2024-02-26,Asset_32,GBP,137.23,
2024-02-27,Asset_32,GBP,130.32,
2024-02-28,Asset_32,GBP,132.74,
2024-02-29,Asset_32,GBP,129.36,
2024-03-01,Asset_32,GBP,131.37,
2024-03-04,Asset_32,GBP,132.74,
2024-03-05,Asset_32,GBP,128.62,
2024-03-06,asset_32,GBP,131.71,
2024-03-07,Asset_32,GBP,129.31,
2024-03-08,Asset_32,GBP,,
2024-03-11,Asset_32,GBP,126.69,
2024-03-12,Asset_32,GBP,129.15,
2024-03-13,Asset_32,GBP,129.27,
2024-03-14,Asset_32,GBP,126.02,
2024-03-15,Asset_32,GBP,130.35,
2024-03-18,Asset_32,GBP,130.43,
2024-03-19,Asset_32,GBP,129.42,
2024-03-20,Asset_32,GBP,129.16,
2024-03-21,Asset_32,GBP,130.94,
2024-03-22,Asset_32,GBP,126.16,
2024-03-25,asset_32 ,GBP,126.67,
20240326,Asset_32,GBP,129.03,
2024-03-27,Asset_32,GBP,129.05,
2024-03-28,Asset_32,GBP,132.25,
2024-03-29,Asset_32,GBP,134.88,
2024-04-01,Asset_32,GBP,137.24,
2024-04-02,Asset_32,GBP,134.96,
03-04-2024,ASSET_32 ,GBP,131.22,
2024-04-04,Asset_32,GBP,130.51,
20240405,Asset_32,GBP,130.42,
2024-04-08,Asset_32,GBP,127.82,
2024-04-09,Asset_32,GBP,129.73,
2024-04-10,Asset_32,GBP,131.05,
2024-04-11,Asset_32,GBP,130.59,
2024-04-12,Asset_32,GBP,135.02,
2024-04-15,Asset_32,GBP,136.12,
2024-04-16,Asset_32,GBP,143.47,
2024-04-17,Asset_32,GBP,142.09,
2024-04-18,Asset_32,GBP,135.81,
2024-04-19,Asset_32,GBP,136.22,
22-04-2024,Asset_32,GBP,133.81,
23-04-2024,Asset_32,GBP,135.7,
2024-04-24,Asset_32,GBP,135.3,
2024-04-25,Asset_32,GBP,135.0,
2024-04-26,Asset_32,GBP,133.71,
2024-04-29,Asset_32,GBP,131.01,
2024-04-30,Asset_32,GBP,130.22,
2024-05-01,Asset_32,GBP,127.98,
2024-05-02,Asset_32,GBP,129.5,
2024-05-03,ASSET_32 ,GBP,128.09,
2024-05-06,Asset_32,GBP,130.95,
2024-05-07,Asset_32,GBP,129.35,
2024-05-08,Asset_32,GBP,129.5,
2024-05-09,Asset_32,GBP,129.8,
2024-05-10,Asset_32,GBP,126.78,
2024-05-13,Asset_32,GBP,123.84,
2024-05-14,Asset_32,GBP,125.49,
2024-05-15,Asset_32,GBP,,
2024-05-16,Asset_32,GBP,130.15,
2024-05-17,Asset_32,gbp,126.41,
2024-05-20,Asset_32,GBP,-131.02,
20240521,Asset_32,GBP,136.92,
2024-05-22,Asset_32,GBP,132.81,
2024-05-23,Asset_32,GBP,138.33,
20240524,Asset_32,GBP,140.0,
2024-05-27,Asset_32,GBP,137.59,
2024-05-28,Asset_32,GBP,134.0,
2024-05-29,Asset_32,GBP,131.87,
2024-05-30,Asset_32,GBP,133.14,
05/31/2024,Asset_32,gbp,134.81,
2024-06-03,Asset_32,GBP,133.88,
2024-06-04,Asset_32,GBP,129.08,
06/05/2024,Asset_32,GBP,127.33,
2024-06-06,Asset_32,GBP,130.96,
2024-06-07,Asset_32,GBP,127.57,
2024-06-10,Asset_32,GBP,124.46,
2024-06-11,Asset_32,GBP,125.93,
06/12/2024,Asset_32,GBP,129.19,Updated
2024-06-13,Asset_32,GBP,130.77,
2024-06-14,Asset_32,GBP,129.78,
2024-06-17,Asset_32,GBP,125.88,
2024-06-18,ASSET_32,GBP,126.16,
2024-06-19,Asset_32,gbp ,129.12,
2024-06-20,Asset_32,GBP,133.74,
2024-06-21,Asset_32,GBP,133.45,
2024-06-24,Asset_32,GBP,138.59,
2024-06-25,Asset_32,GBP,134.6,
2024-06-26,ASSET_32 ,GBP,139.25,
27-06-2024,Asset_32,GBP,141.23,
2024-06-28,Asset_32,GBP,145.29,
2024-01-01,Asset_33,USD,191.52,
2024-01-02,Asset_33,USD,188.4,
2024-01-03,Asset_33,USD,188.91,
2024-01-04,Asset_33,USD,186.76,
2024-01-05,Asset_33,USD,183.27,
2024-01-08,Asset_33,USD,183.39,
2024-01-09,Asset_33,USD,190.74,
2024-01-10,Asset_33,usd,191.43,
2024-01-11,asset_33 ,USD,189.38,
2024-01-12,Asset_33,USD,198.9,
2024-01-15,Asset_33,USD,202.99,
2024-01-16,Asset_33,USD ,203.03,
2024-01-17,Asset_33,USD,204.02,
2024-01-18,Asset_33,USD,204.01,
2024-01-19,Asset_33,USD,199.4,
2024-01-22,Asset_33,USD,197.33,
2024-01-23,Asset_33,USD,198.5,
2024-01-24,Asset_33,USD,195.24,
2024-01-25,Asset_33,USD,193.82,
2024-01-26,Asset_33,USD,196.19,
2024-01-29,Asset_33,USD,200.5,
01/30/2024,Asset_33,USD,203.17,
2024-01-31,Asset_33,USD,203.56,
2024-02-01,Asset_33,USD,208.86,
2024-02-02,asset_33 ,usd,205.2,
2024-02-05,Asset_33,USD,212.14,
2024-02-06,Asset_33,USD,211.86,
02/07/2024,asset_33,usd ,221.1,
2024-02-08,Asset_33,USD,217.7,
2024-02-09,Asset_33,USD,223.86,
2024-02-12,Asset_33,USD,221.76,
2024-02-13,Asset_33,usd,229.19,
2024-02-14,Asset_33,USD,230.39,
2024-02-15,Asset_33,USD,232.22,
2024-02-16,Asset_33,USD,230.71,
2024-02-19,Asset_33,USD,219.99,
2024-02-20,Asset_33,USD,227.44,
21-02-2024,Asset_33,USD,225.84,
02/22/2024,Asset_33,USD,225.93,
2024-02-23,Asset_33,USD,225.0,
2024-02-26,Asset_33,USD,218.82,
2024-02-27,Asset_33,USD,218.15,
2024-02-28,Asset_33,USD,220.12,
2024-02-29,Asset_33,USD,217.53,
2024-03-01,Asset_33,USD,221.95,
2024-03-04,Asset_33,USD,224.7,
2024-03-05,Asset_33,USD,222.84,
2024-03-06,Asset_33,USD,225.53,
2024-03-07,Asset_33,USD,226.7,
2024-03-08,Asset_33,USD,221.43,
2024-03-11,Asset_33,USD,223.06,
2024-03-12,Asset_33,USD,221.65,
2024-03-13,Asset_33,USD,223.99,
2024-03-14,Asset_33,USD,230.61,
2024-03-15,Asset_33,USD,229.4,
2024-03-18,Asset_33,USD,229.53,
2024-03-19,Asset_33,usd ,226.55,
2024-03-20,ASSET_33 ,USD,221.86,
2024-03-21,Asset_33,USD,220.63,
20240322,Asset_33,USD,211.46,
2024-03-25,ASSET_33,USD,214.18,
2024-03-26,Asset_33,USD,212.86,
2024-03-27,Asset_33,USD,220.09,
2024-03-28,Asset_33,USD,223.99,Updated
2024-03-29,Asset_33,USD,218.09,
2024-04-01,Asset_33,USD,215.13,
20240402,Asset_33,USD,217.38,
2024-04-03,Asset_33,USD,216.88,
04-04-2024,Asset_33,USD,217.88,
2024-04-05,Asset_33,USD,216.61,
2024-04-08,asset_33,USD,218.9,
2024-04-09,Asset_33,USD,214.23,
2024-04-10,ASSET_33,USD,212.2,
2024-04-11,Asset_33,usd,216.98,
2024-04-12,Asset_33,USD,227.3,
2024-04-15,Asset_33,USD,223.51,
2024-04-16,Asset_33,USD,224.75,Check
2024-04-17,Asset_33,USD,228.84,
2024-04-18,Asset_33,USD,228.07,
2024-04-19,Asset_33,USD,225.53,
2024-04-22,Asset_33,USD,220.2,
2024-04-23,Asset_33,USD,216.6,
2024-04-24,Asset_33,USD,216.34,
2024-04-25,Asset_33,USD,221.0,
2024-04-26,Asset_33,USD,226.24,
2024-04-29,asset_33,USD,217.75,
2024-04-30,Asset_33,USD,214.51,
2024-05-01,Asset_33,USD,214.48,
2024-05-02,ASSET_33 ,USD,218.41,
2024-05-03,ASSET_33 ,USD,222.47,
2024-05-06,Asset_33,USD,220.63,
2024-05-07,Asset_33,USD,226.03,
2024-05-08,Asset_33,USD,224.14,
2024-05-09,Asset_33,USD,222.68,
2024-05-10,Asset_33,USD,220.93,
2024-05-13,Asset_33,USD,218.48,
2024-05-14,Asset_33,USD,228.12,
20240515,Asset_33,USD,227.15,
2024-05-16,Asset_33,USD,220.55,
2024-05-17,asset_33 ,USD,218.81,
2024-05-20,Asset_33,USD,214.52,
20240521,Asset_33,USD,217.11,
2024-05-22,ASSET_33 ,USD,223.02,
2024-05-23,Asset_33,USD,221.72,
20240524,Asset_33,USD,217.88,
2024-05-27,Asset_33,USD,213.29,
2024-05-28,Asset_33,USD,214.77,Updated
2024-05-29,Asset_33,USD,216.27,
2024-05-30,Asset_33,USD,214.1,
2024-05-31,Asset_33,USD,212.98,
2024-06-03,Asset_33,USD,218.15,
2024-06-04,Asset_33,USD,217.09,
2024-06-05,Asset_33,USD,218.21,
06/06/2024,asset_33,USD,219.3,
2024-06-07,Asset_33,USD,218.23,
2024-06-10,Asset_33,USD,219.38,
2024-06-11,Asset_33,usd ,217.04,
2024-06-12,Asset_33,USD,217.5,
2024-06-13,Asset_33,USD,223.47,
20240614,Asset_33,USD,223.99,
2024-06-17,Asset_33,USD,225.67,
2024-06-18,Asset_33,USD,223.84,
2024-06-19,Asset_33,USD,232.91,
06/20/2024,Asset_33,USD,236.96,
2024-06-21,Asset_33,USD,,
2024-06-24,Asset_33,USD,242.83,Updated
2024-06-25,Asset_33,USD,236.5,
26-06-2024,asset_33,USD,232.86,
2024-06-27,Asset_33,USD,231.25,
2024-06-28,Asset_33,USD,236.04,
2024-01-01,Asset_34,USD,77.24,
2024-01-02,Asset_34,USD,77.49,
2024-01-03,Asset_34,USD,78.59,
2024-01-04,Asset_34,USD,80.78,
2024-01-05,Asset_34,USD,80.02,
2024-01-08,ASSET_34,USD,79.91,
2024-01-09,Asset_34,USD,78.51,
2024-01-10,ASSET_34,USD,80.57,
2024-01-11,Asset_34,USD,82.39,
2024-01-12,Asset_34,USD ,81.0,
2024-01-15,Asset_34,USD,81.21,
2024-01-16,Asset_34,USD,80.4,
2024-01-17,Asset_34,USD,79.43,
2024-01-18,ASSET_34,USD,77.76,
2024-01-19,Asset_34,USD,77.26,Updated
2024-01-22,Asset_34,USD,77.17,
2024-01-23,Asset_34,USD,79.56,
20240124,Asset_34,USD,81.75,
2024-01-25,Asset_34,USD,84.73,
2024-01-26,Asset_34,USD,84.23,
2024-01-29,ASSET_34 ,usd,85.22,
2024-01-30,Asset_34,USD,84.41,
2024-01-31,Asset_34,USD,85.85,
2024-02-01,asset_34 ,USD,85.16,
2024-02-02,Asset_34,USD,82.1,
2024-02-05,Asset_34,USD,81.86,
2024-02-06,Asset_34,USD,82.38,Check
20240207,Asset_34,USD,82.53,
2024-02-08,Asset_34,USD,84.03,
2024-02-09,Asset_34,USD,85.68,
2024-02-12,Asset_34,USD,84.72,
2024-02-13,Asset_34,USD,85.5,
2024-02-14,Asset_34,USD,86.39,
2024-02-15,Asset_34,USD,83.46,
2024-02-16,Asset_34,USD,83.96,
2024-02-19,Asset_34,USD,84.45,
2024-02-20,Asset_34,USD,-84.95,
2024-02-21,Asset_34,USD,83.72,
2024-02-22,Asset_34,USD,85.3,
2024-02-23,asset_34 ,USD,85.21,
2024-02-26,ASSET_34 ,USD,82.84,
2024-02-27,Asset_34,USD,81.88,
2024-02-28,Asset_34,USD,82.08,
2024-02-29,Asset_34,USD,83.31,
01-03-2024,Asset_34,USD,83.77,
2024-03-04,Asset_34,USD,85.24,
2024-03-05,Asset_34,USD,84.62,
2024-03-06,Asset_34,USD,85.89,
2024-03-07,Asset_34,USD,85.01,
2024-03-08,Asset_34,usd,83.86,
2024-03-11,Asset_34,USD,82.45,
03/12/2024,Asset_34,usd,79.66,
2024-03-13,asset_34 ,USD,79.83,
2024-03-14,Asset_34,USD,80.44,
2024-03-15,Asset_34,USD,79.91,
2024-03-18,Asset_34,USD,78.8,
19-03-2024,Asset_34,USD,77.01,
2024-03-20,Asset_34,USD,75.89,
2024-03-21,Asset_34,USD,76.85,
2024-03-22,Asset_34,USD,77.18,
2024-03-25,asset_34,USD,78.18,
2024-03-26,Asset_34,USD,78.5,
2024-03-27,Asset_34,USD,78.55,
2024-03-28,Asset_34,USD,80.14,
2024-03-29,Asset_34,USD,80.65,
2024-04-01,Asset_34,USD,80.05,
2024-04-02,Asset_34,USD,78.88,
2024-04-03,Asset_34,USD,77.12,
2024-04-04,Asset_34,USD,0.0,Check
2024-04-05,ASSET_34 ,USD,76.61,
2024-04-08,Asset_34,USD,76.27,
2024-04-09,Asset_34,USD,76.88,
2024-04-10,Asset_34,USD,77.91,
2024-04-11,asset_34 ,USD,77.79,
2024-04-12,Asset_34,USD,76.52,
2024-04-15,Asset_34,USD,74.67,
2024-04-16,Asset_34,USD,74.57,
2024-04-17,Asset_34,USD,75.11,
2024-04-18,Asset_34,USD,74.76,
2024-04-19,Asset_34,USD,76.11,
2024-04-22,Asset_34,USD,75.68,
2024-04-23,Asset_34,USD,77.29,
2024-04-24,Asset_34,USD,76.85,
2024-04-25,Asset_34,USD,78.01,
2024-04-26,Asset_34,USD,79.72,
2024-04-29,Asset_34,USD,80.94,
2024-04-30,Asset_34,USD,78.48,
2024-05-01,ASSET_34 ,USD,77.84,
2024-05-02,Asset_34,USD,76.17,Check
2024-05-03,Asset_34,USD,74.88,
2024-05-06,Asset_34,USD,74.19,
2024-05-07,Asset_34,USD,70.72,
2024-05-08,Asset_34,usd,70.25,
2024-05-09,Asset_34,USD ,67.47,
2024-05-10,Asset_34,USD,66.96,
2024-05-13,Asset_34,USD,67.54,
2024-05-14,Asset_34,USD,67.27,
2024-05-15,Asset_34,USD,65.93,
2024-05-16,Asset_34,usd,64.92,
2024-05-17,Asset_34,USD,64.56,
20-05-2024,Asset_34,USD,,
2024-05-21,Asset_34,USD,63.85,
2024-05-22,Asset_34,USD,63.85,
2024-05-23,Asset_34,USD,62.13,
2024-05-24,Asset_34,USD,63.05,
2024-05-27,Asset_34,USD,63.56,
2024-05-28,Asset_34,USD,63.95,
20240529,Asset_34,USD,63.6,
2024-05-30,Asset_34,USD,63.5,
05/31/2024,Asset_34,USD,64.42,
2024-06-03,Asset_34,USD,63.58,
2024-06-04,Asset_34,USD,63.06,
05-06-2024,Asset_34,USD,66.09,
2024-06-06,Asset_34,USD,66.97,
2024-06-07,Asset_34,USD,65.75,
2024-06-10,Asset_34,USD,66.64,
2024-06-11,Asset_34,USD ,63.92,
2024-06-12,Asset_34,USD,63.07,
2024-06-13,Asset_34,USD,62.88,
2024-06-14,Asset_34,USD ,62.03,
2024-06-17,Asset_34,USD,58.56,
2024-06-18,Asset_34,USD,60.43,
2024-06-19,Asset_34,USD,59.64,Check
2024-06-20,Asset_34,USD,62.31,
2024-06-21,Asset_34,USD,62.93,
2024-06-24,Asset_34,USD,64.93,
2024-06-25,Asset_34,USD,63.75,
2024-06-26,Asset_34,USD ,64.2,
2024-06-27,Asset_34,USD,63.02,
2024-06-28,Asset_34,USD,62.27,
2024-01-01,Asset_35,USD,137.9,
01/02/2024,Asset_35,USD,141.95,
2024-01-03,Asset_35,USD,139.33,
2024-01-04,Asset_35,usd,141.59,
2024-01-05,Asset_35,USD,140.44,
2024-01-08,Asset_35,USD,139.02,
2024-01-09,Asset_35,USD,140.19,
2024-01-10,Asset_35,USD,138.9,
2024-01-11,Asset_35,USD,140.6,
2024-01-12,Asset_35,USD,142.98,
2024-01-15,Asset_35,USD,144.44,
20240116,Asset_35,USD,143.27,
2024-01-17,Asset_35,USD,141.84,
2024-01-18,Asset_35,USD,142.34,
2024-01-19,Asset_35,USD,141.01,
2024-01-22,Asset_35,USD,140.64,
2024-01-23,ASSET_35,USD,138.31,
2024-01-24,Asset_35,USD,140.2,
2024-01-25,Asset_35,USD,143.6,
2024-01-26,Asset_35,USD,145.87,
2024-01-29,Asset_35,USD,146.6,
2024-01-30,Asset_35,USD,148.71,
2024-01-31,Asset_35,USD,144.7,
2024-02-01,Asset_35,USD,143.97,
2024-02-02,Asset_35,USD,140.88,
2024-02-05,Asset_35,USD,140.23,
2024-02-06,Asset_35,USD,140.21,Updated
2024-02-07,Asset_35,USD,136.7,
2024-02-08,Asset_35,USD,135.98,
2024-02-09,Asset_35,USD,133.3,
2024-02-12,Asset_35,USD,134.64,
2024-02-13,Asset_35,USD,133.23,
2024-02-14,ASSET_35,USD,133.38,
2024-02-15,Asset_35,USD,130.99,
2024-02-16,Asset_35,USD,131.41,
2024-02-19,Asset_35,USD,127.63,
2024-02-20,Asset_35,USD,128.69,
2024-02-21,Asset_35,usd,131.7,
2024-02-22,Asset_35,USD,135.0,
2024-02-23,Asset_35,USD,133.77,
20240226,Asset_35,USD,130.5,
27-02-2024,Asset_35,USD,133.3,
2024-02-28,Asset_35,USD,135.27,Updated
2024-02-29,Asset_35,USD,130.75,
2024-03-01,Asset_35,USD,134.95,
2024-03-04,Asset_35,USD,131.31,
2024-03-05,Asset_35,USD,133.04,Check
2024-03-06,Asset_35,USD,134.47,
2024-03-07,Asset_35,USD,133.2,
2024-03-08,Asset_35,USD,133.3,
2024-03-11,Asset_35,USD,133.75,
2024-03-12,Asset_35,USD,131.09,
2024-03-13,Asset_35,USD,133.46,
2024-03-14,Asset_35,USD,136.71,
2024-03-15,Asset_35,USD,129.78,
2024-03-18,Asset_35,USD,130.85,
2024-03-19,asset_35,USD,132.96,
2024-03-20,Asset_35,USD,131.94,
2024-03-21,Asset_35,usd,134.7,
2024-03-22,Asset_35,USD,135.45,
2024-03-25,Asset_35,USD,133.93,
2024-03-26,Asset_35,USD,132.78,
2024-03-27,Asset_35,USD,131.85,
2024-03-28,ASSET_35,USD,133.48,
2024-03-29,Asset_35,USD,137.78,
2024-04-01,Asset_35,USD,136.5,
2024-04-02,asset_35,USD,139.06,
03-04-2024,Asset_35,USD,139.52,
2024-04-04,Asset_35,USD,136.29,
2024-04-05,Asset_35,USD,136.14,
2024-04-08,asset_35,USD,137.82,
2024-04-09,Asset_35,USD,133.63,
2024-04-10,Asset_35,USD,133.35,
2024-04-11,Asset_35,USD,133.43,
2024-04-12,Asset_35,USD,135.0,
2024-04-15,Asset_35,USD,133.28,
20240416,Asset_35,USD,136.09,
2024-04-17,Asset_35,USD,137.0,Updated
2024-04-18,Asset_35,USD,135.92,
2024-04-19,Asset_35,USD,0.0,Updated
2024-04-22,Asset_35,USD,139.89,
2024-04-23,Asset_35,USD,141.28,
2024-04-24,Asset_35,USD,139.99,
2024-04-25,Asset_35,USD,137.2,
2024-04-26,Asset_35,USD,139.67,
2024-04-29,Asset_35,USD,138.73,
2024-04-30,Asset_35,USD,135.49,
2024-05-01,Asset_35,USD,137.0,
2024-05-02,Asset_35,USD,139.75,
2024-05-03,Asset_35,USD,141.11,
20240506,Asset_35,USD,139.77,
2024-05-07,Asset_35,usd,138.69,
2024-05-08,Asset_35,USD,140.02,
2024-05-09,Asset_35,USD,142.22,
2024-05-10,Asset_35,USD,136.36,
05/13/2024,Asset_35,USD,143.98,
2024-05-14,Asset_35,USD,146.78,
2024-05-15,Asset_35,USD,139.61,
2024-05-16,Asset_35,USD,133.8,
2024-05-17,ASSET_35,USD,136.46,
2024-05-20,Asset_35,USD,135.39,
2024-05-21,Asset_35,USD,134.42,
2024-05-22,Asset_35,USD,132.58,
2024-05-23,asset_35,USD,129.1,
2024-05-24,Asset_35,USD,129.86,
2024-05-27,Asset_35,USD,132.78,
2024-05-28,Asset_35,USD,134.47,
2024-05-29,Asset_35,USD,140.87,
2024-05-30,Asset_35,USD,139.46,
2024-05-31,Asset_35,USD,143.58,
